2009-W33,New Caledonia,89,90
2009-W33,Switzerland,144,146
2009-W33,Slovenia,21,21
2009-W33,Mexico,862,1074
2009-W33,Netherlands,33,36
2009-W33,Luxembourg,17,17
2009-W33,Algeria,7,9
2009-W33,El Salvador,6,7
2009-W33,Colombia,60,76
2009-W33,Germany,13,13
2009-W33,Iran (Islamic Republic of),11,49
2009-W33,Malaysia,61,69
2009-W33,Ukraine,0,0
2009-W33,Viet Nam,24,49
2009-W33,Iraq,0,0
2009-W33,New Zealand,35,45
2009-W33,French Guiana,11,14
2009-W33,Tunisia,10,11
2009-W33,France,23,24
2009-W33,Croatia,9,9
2009-W33,Uruguay,5,8
2009-W33,Sweden,72,74
2009-W33,Russian Federation,23,42
2009-W33,Niger,0,1
2009-W33,Uganda,0,4
2009-W33,Denmark,57,60
2009-W33,Honduras,25,38
2009-W33,Israel,249,249
2009-W33,Jamaica,1,1
2009-W33,Finland,0,0
2009-W33,Chile,16,16
2009-W33,Kenya,20,48
2009-W33,Morocco,14,14
2009-W33,Pakistan,0,8
2009-W33,Paraguay,15,16
2009-W33,Thailand,30,31
2009-W33,United Kingdom,16,17
2009-W33,Norway,54,99
2009-W33,Sri Lanka,6,7
2009-W33,Guadeloupe,2,2
2009-W33,Republic of Korea,4,4
2009-W33,Oman,,0
2009-W33,Mongolia,,0
2009-W33,Egypt,111,149
2009-W33,China,1496,3200
2009-W33,Cameroon,0,3
2009-W33,Belgium,14,17
2009-W33,Australia,474,512
2009-W33,Greece,227,227
2009-W33,Italy,63,68
2009-W33,Argentina,65,94
2009-W33,Cambodia,2,19
2009-W33,Brazil,79,81
2009-W33,Saint Martin,,0
2009-W33,Japan,1122,1134
2009-W33,South Africa,134,158
2009-W33,Georgia,0,0
2009-W33,United States of America,1265,1718
2009-W33,Ecuador,85,88
2009-W33,Philippines,85,104
2009-W33,Martinique,15,15
2009-W34,Malaysia,64,71
2009-W34,Lithuania,6,6
2009-W34,Greece,190,190
2009-W34,Sweden,110,116
2009-W34,Sri Lanka,7,16
2009-W34,United Kingdom,51,51
2009-W34,Mongolia,0,0
2009-W34,Algeria,4,4
2009-W34,Mexico,1053,1115
2009-W34,Senegal,0,144
2009-W34,South Africa,185,200
2009-W34,Sudan,0,0
2009-W34,Germany,18,18
2009-W34,Russian Federation,18,35
2009-W34,Malta,0,0
2009-W34,Ghana,5,11
2009-W34,Republic of Korea,9,9
2009-W34,Colombia,95,113
2009-W34,New Zealand,11,34
2009-W34,Tunisia,8,9
2009-W34,Saint Barthelemy,,0
2009-W34,Estonia,1,1
2009-W34,Viet Nam,27,34
2009-W34,Philippines,42,68
2009-W34,Slovenia,9,9
2009-W34,Ecuador,100,102
2009-W34,Argentina,75,110
2009-W34,French Guiana,14,17
2009-W34,Finland,0,1
2009-W34,Australia,175,203
2009-W34,Hungary,11,11
2009-W34,Uruguay,2,6
2009-W34,Ukraine,0,0
2009-W34,Suriname,,0
2009-W34,Morocco,25,29
2009-W34,Iraq,0,0
2009-W34,Niger,0,0
2009-W34,New Caledonia,90,91
2009-W34,China,2124,4174
2009-W34,Poland,4,7
2009-W34,Latvia,0,0
2009-W34,Croatia,16,16
2009-W34,Ireland,91,91
2009-W34,Georgia,1,1
2009-W34,Israel,225,225
2009-W34,Pakistan,0,8
2009-W34,France,35,35
2009-W34,Guadeloupe,1,1
2009-W34,Chile,8,8
2009-W34,Paraguay,12,17
2009-W34,Singapore,371,381
2009-W34,Slovakia,8,8
2009-W34,United States of America,1600,2103
2009-W34,Brazil,81,83
2009-W34,Cambodia,4,18
2009-W34,Belgium,18,21
2009-W34,Denmark,59,62
2009-W34,Italy,80,84
2009-W34,Jamaica,2,3
2009-W34,Kenya,22,124
2009-W34,El Salvador,12,14
2009-W34,Kyrgyzstan,3,3
2009-W34,Luxembourg,7,7
2009-W34,Norway,56,89
2009-W34,Bulgaria,9,9
2009-W34,Cuba,46,46
2009-W34,Netherlands,49,50
2009-W34,Oman,,0
2009-W34,Thailand,29,33
2009-W34,Egypt,116,166
2009-W34,India,292,448
2009-W34,Uganda,2,3
2009-W34,Japan,1512,1528
2009-W34,Martinique,20,21
2009-W34,Fiji,3,3
2009-W34,Serbia,1,1
2009-W34,Saint Martin,,0
2009-W34,Romania,27,27
2009-W34,Honduras,29,33
2009-W34,Switzerland,25,27
2009-W34,Cameroon,0,1
2009-W35,Kyrgyzstan,1,1
2009-W35,Senegal,0,146
2009-W35,Cuba,20,20
2009-W35,Colombia,178,213
2009-W35,El Salvador,7,7
2009-W35,Belgium,7,9
2009-W35,Croatia,19,20
2009-W35,Guadeloupe,13,14
2009-W35,Honduras,34,43
2009-W35,China,2631,5425
2009-W35,India,149,244
2009-W35,Iraq,0,2
2009-W35,Mongolia,0,0
2009-W35,Netherlands,35,35
2009-W35,Republic of Korea,7,7
2009-W35,Sudan,0,0
2009-W35,Sweden,182,188
2009-W35,Viet Nam,11,17
2009-W35,Slovenia,7,7
2009-W35,Latvia,4,5
2009-W35,Malta,0,0
2009-W35,Mexico,1376,1568
2009-W35,Ghana,1,19
2009-W35,United Kingdom,26,28
2009-W35,Saint Barthelemy,,0
2009-W35,Australia,128,135
2009-W35,Kenya,13,93
2009-W35,Philippines,9,16
2009-W35,Ecuador,46,46
2009-W35,Japan,1001,1008
2009-W35,Ukraine,0,0
2009-W35,Suriname,,0
2009-W35,Tunisia,5,5
2009-W35,Slovakia,8,8
2009-W35,Romania,19,19
2009-W35,New Zealand,11,18
2009-W35,Germany,8,9
2009-W35,South Africa,147,160
2009-W35,Cambodia,12,17
2009-W35,Singapore,289,296
2009-W35,Cameroon,0,2
2009-W35,Niger,0,1
2009-W35,Uruguay,0,0
2009-W35,Argentina,53,73
2009-W35,Egypt,132,171
2009-W35,Georgia,2,2
2009-W35,Iran (Islamic Republic of),60,60
2009-W35,Finland,0,0
2009-W35,Chile,8,8
2009-W35,Denmark,19,23
2009-W35,Israel,196,196
2009-W35,Morocco,6,6
2009-W35,Greece,117,118
2009-W35,Pakistan,0,8
2009-W35,New Caledonia,48,52
2009-W35,Paraguay,3,5
2009-W35,Poland,3,5
2009-W35,Ireland,68,68
2009-W35,Russian Federation,42,64
2009-W35,Serbia,2,3
2009-W35,Thailand,17,18
2009-W35,United States of America,1383,2145
2009-W35,Oman,,0
2009-W35,Bulgaria,0,0
2009-W35,Martinique,16,19
2009-W35,French Guiana,25,27
2009-W35,Switzerland,10,12
2009-W35,Uganda,1,1
2009-W35,Sri Lanka,7,29
2009-W35,Italy,61,63
2009-W35,Lithuania,,0
2009-W35,Luxembourg,13,13
2009-W35,Fiji,3,3
2009-W35,Saint Martin,,0
2009-W35,Brazil,79,79
2009-W35,Estonia,4,4
2009-W35,Hungary,4,4
2009-W35,Malaysia,20,33
2009-W35,Jamaica,0,0
2009-W35,Norway,62,135
2009-W35,France,45,45
2009-W35,Algeria,7,7
2009-W36,Cuba,3,4
2009-W36,Kyrgyzstan,1,1
2009-W36,Cambodia,13,31
2009-W36,Denmark,20,23
2009-W36,Russian Federation,60,68
2009-W36,Argentina,12,25
2009-W36,Mongolia,0,0
2009-W36,Israel,197,197
2009-W36,United States of America,1884,2990
2009-W36,Pakistan,0,5
2009-W36,Sudan,0,0
2009-W36,Ghana,2,9
2009-W36,Slovenia,18,18
2009-W36,Singapore,243,265
2009-W36,Bulgaria,1,1
2009-W36,Malta,0,0
2009-W36,Romania,10,10
2009-W36,Algeria,4,5
2009-W36,Japan,595,599
2009-W36,Morocco,,0
2009-W36,Switzerland,7,7
2009-W36,Mexico,2611,2842
2009-W36,Saint Barthelemy,,0
2009-W36,Hungary,6,6
2009-W36,South Africa,80,86
2009-W36,Fiji,0,0
2009-W36,Lithuania,3,3
2009-W36,Guadeloupe,8,8
2009-W36,Netherlands,23,26
2009-W36,France,33,36
2009-W36,Ukraine,0,0
2009-W36,Guatemala,19,23
2009-W36,Suriname,,0
2009-W36,Iraq,0,3
2009-W36,Niger,0,3
2009-W36,Colombia,198,233
2009-W36,Uruguay,0,1
2009-W36,Chile,7,7
2009-W36,Latvia,0,0
2009-W36,Canada,56,116
2009-W36,Croatia,39,39
2009-W36,Paraguay,1,1
2009-W36,India,113,198
2009-W36,Honduras,28,39
2009-W36,Slovakia,7,8
2009-W36,Germany,3,5
2009-W36,Ireland,56,56
2009-W36,Serbia,0,0
2009-W36,Sweden,211,220
2009-W36,French Guiana,25,30
2009-W36,Jamaica,11,11
2009-W36,Greece,77,77
2009-W36,Malaysia,12,24
2009-W36,Sri Lanka,5,20
2009-W36,Ecuador,75,75
2009-W36,Martinique,4,5
2009-W36,Poland,3,5
2009-W36,Georgia,4,4
2009-W36,Italy,129,137
2009-W36,Belgium,5,6
2009-W36,Finland,14,16
2009-W36,Uganda,6,11
2009-W36,Australia,109,113
2009-W36,Republic of Korea,10,10
2009-W36,Cameroon,0,0
2009-W36,Brazil,114,114
2009-W36,China,2710,5441
2009-W36,El Salvador,11,11
2009-W36,Oman,,0
2009-W36,Senegal,0,235
2009-W36,Iran (Islamic Republic of),27,36
2009-W36,Viet Nam,38,43
2009-W36,Luxembourg,27,27
2009-W36,New Zealand,3,6
2009-W36,Kenya,11,45
2009-W36,Egypt,31,83
2009-W36,Philippines,12,16
2009-W36,Saint Martin,,0
2009-W36,United Kingdom,22,22
2009-W36,Norway,81,107
2009-W36,Tunisia,3,3
2009-W36,Thailand,19,19
2009-W36,Estonia,3,3
2009-W37,Greece,32,32
2009-W37,Colombia,194,216
2009-W37,Finland,15,15
2009-W37,Mongolia,0,0
2009-W37,Paraguay,0,0
2009-W37,Estonia,2,3
2009-W37,Guadeloupe,9,10
2009-W37,Sudan,0,0
2009-W37,Kyrgyzstan,0,0
2009-W37,Sweden,148,151
2009-W37,Bulgaria,2,2
2009-W37,Canada,38,110
2009-W37,Romania,4,4
2009-W37,Iran (Islamic Republic of),35,48
2009-W37,Malta,3,7
2009-W37,Uganda,11,21
2009-W37,Senegal,0,232
2009-W37,Czech Republic,4,5
2009-W37,Hungary,47,47
2009-W37,Saint Barthelemy,,0
2009-W37,Slovakia,1,1
2009-W37,Brazil,81,82
2009-W37,Tunisia,0,0
2009-W37,Netherlands,23,26
2009-W37,Slovenia,9,9
2009-W37,Ecuador,47,47
2009-W37,Italy,67,67
2009-W37,France,108,112
2009-W37,Ireland,106,107
2009-W37,Algeria,0,0
2009-W37,El Salvador,3,5
2009-W37,Ukraine,0,0
2009-W37,United Republic of Tanzania,23,26
2009-W37,Norway,72,95
2009-W37,Iraq,0,0
2009-W37,Niger,0,0
2009-W37,Pakistan,0,12
2009-W37,Croatia,36,36
2009-W37,Thailand,24,26
2009-W37,Guatemala,24,28
2009-W37,United Kingdom,53,55
2009-W37,Viet Nam,75,79
2009-W37,Republic of Korea,16,17
2009-W37,Latvia,2,2
2009-W37,Cuba,10,13
2009-W37,Georgia,1,1
2009-W37,Poland,5,7
2009-W37,Israel,167,167
2009-W37,Kenya,23,81
2009-W37,Argentina,20,40
2009-W37,Denmark,17,17
2009-W37,Morocco,4,4
2009-W37,Chile,1,1
2009-W37,Germany,7,7
2009-W37,India,166,218
2009-W37,Mexico,4306,4661
2009-W37,Philippines,5,11
2009-W37,Egypt,24,117
2009-W37,Luxembourg,18,18
2009-W37,United States of America,2294,3774
2009-W37,Singapore,188,198
2009-W37,Cameroon,0,0
2009-W37,Cambodia,24,36
2009-W37,Malaysia,6,12
2009-W37,Oman,,0
2009-W37,Russian Federation,16,34
2009-W37,South Africa,63,73
2009-W37,Switzerland,2,2
2009-W37,Honduras,11,20
2009-W37,Jamaica,0,1
2009-W37,Uruguay,1,2
2009-W37,Belgium,10,11
2009-W37,China,4142,7469
2009-W37,Lithuania,,0
2009-W37,French Guiana,49,57
2009-W37,New Zealand,3,6
2009-W37,Ghana,2,13
2009-W37,Saint Martin,,0
2009-W37,Australia,57,63
2009-W37,Republic of Moldova,2,2
2009-W37,Serbia,1,1
2009-W37,Fiji,0,1
2009-W37,Japan,519,521
2009-W38,Ghana,2,14
2009-W38,Spain,109,109
2009-W38,Romania,7,7
2009-W38,Jamaica,7,7
2009-W38,Mongolia,0,11
2009-W38,Colombia,190,209
2009-W38,French Guiana,21,26
2009-W38,Singapore,0,0
2009-W38,Denmark,21,21
2009-W38,Senegal,0,162
2009-W38,Kyrgyzstan,0,0
2009-W38,Germany,6,6
2009-W38,Slovenia,6,6
2009-W38,Sudan,0,0
2009-W38,United States of America,2617,4337
2009-W38,Philippines,2,5
2009-W38,Viet Nam,82,85
2009-W38,Norway,75,87
2009-W38,Morocco,,0
2009-W38,Netherlands,17,19
2009-W38,Bulgaria,4,4
2009-W38,Estonia,2,2
2009-W38,Australia,28,28
2009-W38,Fiji,0,0
2009-W38,Kenya,67,127
2009-W38,Chile,,0
2009-W38,Brazil,47,47
2009-W38,Cuba,13,22
2009-W38,Ecuador,67,67
2009-W38,Egypt,10,188
2009-W38,South Africa,37,44
2009-W38,El Salvador,6,7
2009-W38,Republic of Korea,19,19
2009-W38,New Caledonia,1,1
2009-W38,Russian Federation,21,42
2009-W38,Ukraine,1,3
2009-W38,Ireland,194,194
2009-W38,Poland,0,0
2009-W38,Belgium,15,19
2009-W38,Iraq,0,0
2009-W38,Slovakia,2,2
2009-W38,China,4242,6313
2009-W38,Paraguay,1,1
2009-W38,Greece,18,18
2009-W38,Honduras,10,15
2009-W38,Cambodia,16,31
2009-W38,India,279,328
2009-W38,Israel,194,194
2009-W38,Serbia,0,0
2009-W38,Latvia,1,1
2009-W38,Niger,0,1
2009-W38,Guatemala,19,22
2009-W38,United Kingdom,68,69
2009-W38,Uruguay,0,0
2009-W38,Japan,717,720
2009-W38,Saint Barthelemy,,0
2009-W38,Malaysia,6,15
2009-W38,Croatia,12,12
2009-W38,Uganda,19,27
2009-W38,Algeria,0,7
2009-W38,Italy,55,58
2009-W38,Mexico,4530,4862
2009-W38,Finland,5,5
2009-W38,United Republic of Tanzania,26,28
2009-W38,Iran (Islamic Republic of),16,16
2009-W38,New Zealand,4,4
2009-W38,Oman,,0
2009-W38,Canada,98,131
2009-W38,Switzerland,2,2
2009-W38,Hungary,25,27
2009-W38,Argentina,9,23
2009-W38,Republic of Moldova,0,0
2009-W38,Luxembourg,43,43
2009-W38,Thailand,9,14
2009-W38,Saint Martin,,0
2009-W38,Pakistan,0,2
2009-W38,Sweden,113,114
2009-W38,Georgia,0,0
2009-W38,France,67,78
2009-W38,Guadeloupe,10,11
2009-W39,Argentina,9,15
2009-W39,Kyrgyzstan,1,1
2009-W39,South Africa,8,10
2009-W39,Brazil,53,53
2009-W39,Cuba,110,151
2009-W39,India,318,346
2009-W39,Senegal,0,84
2009-W39,Ghana,0,11
2009-W39,Finland,2,6
2009-W39,Israel,146,146
2009-W39,Mongolia,0,0
2009-W39,Jamaica,8,9
2009-W39,Croatia,6,6
2009-W39,Egypt,36,378
2009-W39,Fiji,1,1
2009-W39,Australia,26,27
2009-W39,Iran (Islamic Republic of),18,18
2009-W39,Singapore,0,0
2009-W39,Colombia,155,170
2009-W39,Netherlands,14,14
2009-W39,Malta,0,0
2009-W39,Philippines,2,4
2009-W39,Slovenia,6,6
2009-W39,United Republic of Tanzania,11,13
2009-W39,Norway,85,90
2009-W39,Saint Barthelemy,,0
2009-W39,Bulgaria,4,4
2009-W39,Poland,1,1
2009-W39,Slovakia,2,2
2009-W39,Russian Federation,28,44
2009-W39,Guatemala,14,18
2009-W39,Belgium,22,28
2009-W39,Italy,99,105
2009-W39,Republic of Korea,36,37
2009-W39,Luxembourg,72,72
2009-W39,Uganda,16,24
2009-W39,Cambodia,32,51
2009-W39,Algeria,0,11
2009-W39,Hungary,13,14
2009-W39,Estonia,0,0
2009-W39,Iraq,0,0
2009-W39,Niger,0,0
2009-W39,Guadeloupe,25,28
2009-W39,Paraguay,3,6
2009-W39,United Kingdom,70,73
2009-W39,Latvia,0,0
2009-W39,Sudan,0,0
2009-W39,Sweden,69,72
2009-W39,Spain,186,207
2009-W39,Mexico,5988,6537
2009-W39,Ireland,204,204
2009-W39,French Guiana,22,27
2009-W39,Romania,6,6
2009-W39,Japan,475,477
2009-W39,Georgia,1,1
2009-W39,Lithuania,,1
2009-W39,Serbia,0,0
2009-W39,Sri Lanka,3,11
2009-W39,Thailand,28,49
2009-W39,Ecuador,75,75
2009-W39,Uruguay,0,0
2009-W39,Czech Republic,0,0
2009-W39,Chile,1,1
2009-W39,Denmark,3,5
2009-W39,New Zealand,2,2
2009-W39,Canada,164,248
2009-W39,El Salvador,4,4
2009-W39,Ukraine,0,2
2009-W39,Kenya,32,40
2009-W39,Pakistan,2,2
2009-W39,Oman,,0
2009-W39,China,5383,6877
2009-W39,Greece,33,34
2009-W39,Germany,3,4
2009-W39,France,114,125
2009-W39,Honduras,7,14
2009-W39,Malaysia,2,12
2009-W39,Switzerland,2,2
2009-W39,Viet Nam,54,56
2009-W39,Saint Martin,,0
2009-W39,United States of America,2858,4610
2009-W39,Morocco,,2
2009-W39,New Caledonia,0,0
2009-W40,France,108,119
2009-W40,Denmark,8,8
2009-W40,Russian Federation,76,126
2009-W40,Sweden,68,70
2009-W40,Ukraine,0,0
2009-W40,Ireland,225,225
2009-W40,Senegal,0,86
2009-W40,Australia,17,18
2009-W40,Norway,70,75
2009-W40,Sri Lanka,2,4
2009-W40,Uruguay,0,0
2009-W40,Egypt,31,144
2009-W40,Mongolia,0,2
2009-W40,Japan,754,755
2009-W40,Lithuania,,0
2009-W40,Serbia,1,1
2009-W40,Turkey,2,2
2009-W40,Georgia,0,0
2009-W40,Uganda,5,16
2009-W40,Italy,109,114
2009-W40,Honduras,15,18
2009-W40,Malaysia,2,14
2009-W40,Belgium,46,58
2009-W40,Ghana,0,14
2009-W40,United Kingdom,104,106
2009-W40,Saint Barthelemy,,0
2009-W40,Fiji,0,0
2009-W40,Pakistan,0,1
2009-W40,China,2027,2939
2009-W40,Croatia,8,8
2009-W40,United States of America,3847,5738
2009-W40,Romania,4,6
2009-W40,Iraq,3,3
2009-W40,Argentina,3,5
2009-W40,El Salvador,10,10
2009-W40,Bulgaria,12,12
2009-W40,Kenya,76,121
2009-W40,Canada,214,263
2009-W40,Colombia,80,90
2009-W40,Viet Nam,68,72
2009-W40,New Caledonia,0,0
2009-W40,Malta,8,9
2009-W40,Kyrgyzstan,0,0
2009-W40,Slovenia,7,7
2009-W40,Republic of Korea,37,37
2009-W40,Germany,4,4
2009-W40,United Republic of Tanzania,30,31
2009-W40,Hungary,24,24
2009-W40,Switzerland,3,3
2009-W40,Madagascar,0,1
2009-W40,Estonia,0,1
2009-W40,Kazakhstan,0,0
2009-W40,Jamaica,13,13
2009-W40,Mexico,5813,6738
2009-W40,Algeria,2,10
2009-W40,Netherlands,38,40
2009-W40,Republic of Moldova,1,1
2009-W40,Spain,265,291
2009-W40,Singapore,0,2
2009-W40,Iran (Islamic Republic of),25,28
2009-W40,Cambodia,24,44
2009-W40,Paraguay,0,0
2009-W40,Israel,197,197
2009-W40,Poland,0,2
2009-W40,Chile,4,4
2009-W40,Niger,0,2
2009-W40,Czech Republic,4,4
2009-W40,French Guiana,26,29
2009-W40,South Africa,6,10
2009-W40,Afghanistan,0,0
2009-W40,Guatemala,6,7
2009-W40,Guadeloupe,39,39
2009-W40,Morocco,,6
2009-W40,Slovakia,4,4
2009-W40,Brazil,40,40
2009-W40,India,224,242
2009-W40,Tunisia,20,20
2009-W40,Latvia,0,0
2009-W40,Philippines,,5
2009-W40,Finland,0,0
2009-W40,New Zealand,2,2
2009-W40,Cuba,71,111
2009-W40,Greece,35,35
2009-W40,Saint Martin,,0
2009-W40,Thailand,26,30
2009-W40,Luxembourg,75,75
2009-W41,Kyrgyzstan,1,1
2009-W41,Brazil,38,38
2009-W41,Norway,108,121
2009-W41,China,1097,1702
2009-W41,Egypt,36,163
2009-W41,Guadeloupe,24,25
2009-W41,Germany,10,11
2009-W41,Paraguay,0,0
2009-W41,Jamaica,4,7
2009-W41,Republic of Korea,56,56
2009-W41,Sweden,120,122
2009-W41,Malta,16,21
2009-W41,Cuba,104,238
2009-W41,Croatia,2,2
2009-W41,Poland,3,3
2009-W41,Kenya,76,173
2009-W41,Canada,269,685
2009-W41,Slovenia,1,1
2009-W41,Singapore,2,2
2009-W41,Afghanistan,0,0
2009-W41,New Zealand,0,0
2009-W41,Argentina,5,7
2009-W41,Saint Barthelemy,,0
2009-W41,Fiji,0,0
2009-W41,South Africa,1,3
2009-W41,Finland,4,4
2009-W41,Japan,997,999
2009-W41,United Kingdom,163,166
2009-W41,India,176,203
2009-W41,United Republic of Tanzania,51,51
2009-W41,Algeria,1,3
2009-W41,Ukraine,0,0
2009-W41,El Salvador,9,11
2009-W41,Estonia,0,0
2009-W41,Belgium,85,105
2009-W41,Ireland,213,213
2009-W41,Niger,0,0
2009-W41,Ghana,0,1
2009-W41,Uganda,49,70
2009-W41,France,242,258
2009-W41,Latvia,0,0
2009-W41,Honduras,7,7
2009-W41,Romania,8,8
2009-W41,Colombia,56,63
2009-W41,Iraq,0,1
2009-W41,Lithuania,1,1
2009-W41,Philippines,,5
2009-W41,Mongolia,4,4
2009-W41,Israel,171,171
2009-W41,Chile,0,0
2009-W41,Slovakia,0,0
2009-W41,French Guiana,5,6
2009-W41,Spain,347,379
2009-W41,Thailand,17,29
2009-W41,United States of America,6121,8189
2009-W41,Luxembourg,96,96
2009-W41,Denmark,19,20
2009-W41,Australia,16,16
2009-W41,Guatemala,4,6
2009-W41,Bulgaria,24,24
2009-W41,Netherlands,46,49
2009-W41,Madagascar,12,12
2009-W41,Italy,132,133
2009-W41,Republic of Moldova,0,0
2009-W41,Greece,38,39
2009-W41,Senegal,0,101
2009-W41,Serbia,1,1
2009-W41,Hungary,12,13
2009-W41,Pakistan,1,4
2009-W41,Russian Federation,119,233
2009-W41,Iran (Islamic Republic of),209,209
2009-W41,Mexico,4863,5696
2009-W41,Saint Martin,,0
2009-W41,Switzerland,4,4
2009-W41,Turkey,3,3
2009-W41,Viet Nam,37,39
2009-W41,Georgia,0,0
2009-W41,Tunisia,6,6
2009-W41,New Caledonia,0,0
2009-W41,Cambodia,36,60
2009-W41,Sri Lanka,1,4
2009-W41,Morocco,,5
2009-W41,Malaysia,0,2
2009-W42,Greece,45,45
2009-W42,Tunisia,1,3
2009-W42,Chile,2,2
2009-W42,El Salvador,14,14
2009-W42,Denmark,38,39
2009-W42,Republic of Korea,183,183
2009-W42,Ghana,0,0
2009-W42,Paraguay,0,0
2009-W42,Malaysia,0,15
2009-W42,Cambodia,47,70
2009-W42,Egypt,38,160
2009-W42,Croatia,5,5
2009-W42,Kenya,57,153
2009-W42,Senegal,0,71
2009-W42,Malta,0,0
2009-W42,Romania,24,24
2009-W42,Sudan,1,1
2009-W42,Uganda,35,53
2009-W42,Saint Barthelemy,,0
2009-W42,Fiji,0,0
2009-W42,Canada,1335,1504
2009-W42,Afghanistan,1,1
2009-W42,Japan,1027,1027
2009-W42,Singapore,0,1
2009-W42,Ukraine,0,0
2009-W42,Belgium,178,214
2009-W42,Brazil,49,49
2009-W42,Poland,0,0
2009-W42,Thailand,26,45
2009-W42,Niger,0,0
2009-W42,United Republic of Tanzania,91,91
2009-W42,Algeria,2,4
2009-W42,Latvia,0,0
2009-W42,Guatemala,0,0
2009-W42,French Guiana,3,4
2009-W42,Honduras,7,7
2009-W42,Switzerland,5,5
2009-W42,Viet Nam,41,48
2009-W42,Germany,15,15
2009-W42,Mexico,4400,4696
2009-W42,China,1901,2587
2009-W42,Estonia,0,1
2009-W42,Ireland,439,439
2009-W42,Lithuania,2,2
2009-W42,Georgia,2,2
2009-W42,France,284,307
2009-W42,Guadeloupe,48,49
2009-W42,Israel,108,109
2009-W42,Jamaica,16,21
2009-W42,Mongolia,132,132
2009-W42,Morocco,1,1
2009-W42,Colombia,44,51
2009-W42,Slovakia,0,0
2009-W42,United States of America,8627,10858
2009-W42,Norway,180,250
2009-W42,Finland,34,34
2009-W42,Netherlands,67,68
2009-W42,Pakistan,1,11
2009-W42,Luxembourg,83,83
2009-W42,Serbia,0,0
2009-W42,Iraq,26,27
2009-W42,Spain,323,345
2009-W42,Australia,5,6
2009-W42,Iran (Islamic Republic of),433,433
2009-W42,Sweden,227,229
2009-W42,Czech Republic,5,7
2009-W42,New Zealand,1,1
2009-W42,India,146,166
2009-W42,Republic of Moldova,0,0
2009-W42,Hungary,15,16
2009-W42,Philippines,3,14
2009-W42,Sri Lanka,28,30
2009-W42,Italy,104,106
2009-W42,Cuba,51,65
2009-W42,Argentina,9,12
2009-W42,Russian Federation,292,497
2009-W42,Saint Martin,,0
2009-W42,Bulgaria,19,19
2009-W42,Slovenia,3,3
2009-W42,Turkey,81,81
2009-W42,Madagascar,131,131
2009-W42,United Kingdom,240,240
2009-W42,New Caledonia,0,0
2009-W42,South Africa,3,5
2009-W43,Japan,1399,1399
2009-W43,Greece,52,52
2009-W43,Egypt,81,170
2009-W43,Italy,342,347
2009-W43,Norway,520,1004
2009-W43,Mongolia,355,355
2009-W43,Morocco,54,54
2009-W43,Paraguay,1,2
2009-W43,French Guiana,14,15
2009-W43,Guatemala,4,8
2009-W43,Algeria,13,13
2009-W43,Thailand,12,20
2009-W43,Senegal,0,29
2009-W43,Singapore,0,0
2009-W43,Malaysia,12,26
2009-W43,China,2271,2890
2009-W43,Australia,2,2
2009-W43,Germany,34,34
2009-W43,Ireland,574,575
2009-W43,Kyrgyzstan,0,0
2009-W43,Slovenia,12,12
2009-W43,Sudan,0,0
2009-W43,United States of America,9735,12111
2009-W43,Switzerland,6,6
2009-W43,Israel,161,163
2009-W43,New Zealand,0,0
2009-W43,Saint Barthelemy,,0
2009-W43,Mexico,3594,3883
2009-W43,Colombia,51,60
2009-W43,Fiji,0,0
2009-W43,South Africa,1,2
2009-W43,Republic of Korea,488,488
2009-W43,Chile,0,1
2009-W43,Argentina,3,12
2009-W43,Russian Federation,465,586
2009-W43,Uganda,34,39
2009-W43,El Salvador,5,6
2009-W43,Denmark,51,52
2009-W43,Belgium,285,359
2009-W43,Afghanistan,53,98
2009-W43,Poland,4,7
2009-W43,Republic of Moldova,1,2
2009-W43,Canada,3822,4184
2009-W43,Croatia,27,27
2009-W43,United Kingdom,286,286
2009-W43,Hungary,9,14
2009-W43,Kenya,55,126
2009-W43,Viet Nam,39,46
2009-W43,Serbia,0,0
2009-W43,Latvia,2,2
2009-W43,Lithuania,1,1
2009-W43,Georgia,3,3
2009-W43,Niger,0,1
2009-W43,Cambodia,37,50
2009-W43,Iran (Islamic Republic of),532,532
2009-W43,Pakistan,0,8
2009-W43,Romania,6,6
2009-W43,Slovakia,8,8
2009-W43,Brazil,44,44
2009-W43,Estonia,2,4
2009-W43,India,105,120
2009-W43,Iraq,360,361
2009-W43,Ukraine,0,2
2009-W43,Ghana,1,2
2009-W43,United Republic of Tanzania,145,145
2009-W43,Bulgaria,33,33
2009-W43,Honduras,5,7
2009-W43,Turkey,526,526
2009-W43,France,721,783
2009-W43,Sweden,437,443
2009-W43,Luxembourg,50,50
2009-W43,Saint Martin,,0
2009-W43,Jamaica,4,5
2009-W43,Finland,24,27
2009-W43,Guadeloupe,25,27
2009-W43,Cuba,47,64
2009-W43,Netherlands,145,146
2009-W43,Madagascar,89,89
2009-W43,Spain,578,602
2009-W43,Sri Lanka,39,50
2009-W43,New Caledonia,0,0
2009-W43,Czech Republic,17,19
2009-W43,Tunisia,0,4
2009-W44,Algeria,25,27
2009-W44,Italy,885,896
2009-W44,Netherlands,220,225
2009-W44,Honduras,11,14
2009-W44,South Africa,0,0
2009-W44,El Salvador,7,7
2009-W44,Mongolia,306,306
2009-W44,Japan,1655,1656
2009-W44,India,80,85
2009-W44,Sweden,780,787
2009-W44,Croatia,65,65
